Step,Type,Amount,nameOrig,oldBal,newBal,nameDest,oldBalDest,newBalDest,isFraud,isFlaggedFraud,TransactionId,Timestamp,Payment Method,Status,UserId,LoginTime,DeviceType,Browser,Geolocation,Activity
3,DEBIT,1792.15,12426122-480f-43a3-b723-a0a5299a301d,3718.74,1926.5899999999997,17d81791-014b-477b-ac32-963f673fd6d4,3815.28,5607.43,0,0,89b5cd15-c440-4f08-9b92-5ac23ceadfeb,2024-02-06 04:34:12.504424,Credit Card,Pending,9f37a981-5afb-4af2-9a7f-8600075f4745,2024-03-02 12:31:44.150620,Tablet,Firefox,CA,Anything record be process than.
14,CASH_OUT,5030.63,1e446cad-9073-4e72-828c-336fe54e8f10,5474.46,443.8299999999999,ed859d9d-d4e9-4f5b-9fae-640e48c2770b,12724.77,7694.14,0,0,0643646d-b123-4d2c-880e-dc1b068b2f35,2024-01-01 07:55:18.508470,Debit Card,Failed,9a76f147-2131-4d0a-9645-5175874bc368,2024-02-04 21:15:55.675377,Desktop,Firefox,US,Situation him address wall.
3,CASH_IN,6115.75,15a876ac-544e-4d38-815d-1233c6f9e173,1152.08,7267.83,00a544ab-c615-46dd-8ca3-6c2678aaea40,7702.04,13817.79,0,0,ead043bf-dda4-454c-bb4b-773fd1deca28,2024-02-17 06:48:57.337364,Bank Transfer,Failed,549899b9-b9b4-4fdf-a6a4-4ec797a01fb6,2024-01-28 12:43:55.433446,Mobile,Safari,UK,Culture body according act well front.
11,TRANSFER,1857.4,db3d0cfc-ac53-4c7e-95e8-12055329acbc,15089.35,13231.95,3bcde78a-0795-47a8-a4a7-fc54019c2bf4,1000.58,2857.98,0,0,82cd1e84-8ad3-4076-99fb-aa89d1ebbb17,2024-04-01 15:45:52.873795,Mobile Payment,Failed,1d99f66b-2389-40fa-aaf3-0d8a6a9d57fa,2024-04-08 05:33:35.681827,Desktop,Chrome,US,Create seek so hard hit.
4,DEBIT,6775.22,87639219-dbf9-4b80-9825-56db328dc485,13496.31,6721.089999999999,3ce21069-3f80-47af-8349-02eb05ec4373,2594.23,9369.45,0,0,68712eda-8faf-41d0-8bd7-15e24b2eebde,2024-06-29 19:38:15.098232,Mobile Payment,Completed,246c4b57-796b-4217-a490-863570e31175,2024-03-11 01:05:33.550203,Desktop,Firefox,UK,Often national police billion even sometimes dinner.
10,DEBIT,3951.31,1cfe45e9-c6b1-4b6a-a29f-9fde42369034,11374.97,7423.66,6f175ef9-0a31-4c39-a545-eb56d6d254eb,12082.24,16033.55,0,0,5282cbf3-86eb-49bf-9853-5dd3274d4635,2024-07-01 00:41:01.843404,Mobile Payment,Pending,9fa870f8-be95-4b8e-8c94-8f6bbf2431b5,2024-05-18 01:29:57.912761,Desktop,Safari,UK,Step quite line.
9,DEBIT,3017.86,31f157c3-2606-4574-a47d-96db7bf1cd03,731.57,-2286.29,4f249f9b-2862-4a46-9240-e8ecdf68a0ff,8709.18,11727.04,0,0,99ef7e7f-abca-4a8d-8f3e-9a3261923367,2024-07-07 10:17:07.195762,Mobile Payment,Completed,c114f274-8fac-418b-922b-acd3f0594d59,2024-02-18 01:38:19.313643,Mobile,Firefox,DE,Appear speak conference.
3,TRANSFER,1750.68,7a9962fe-af1f-4c79-a972-49e1bba4e9e5,7836.16,6085.48,f8df2045-5a41-4933-80ff-b49e8482f790,3190.96,4941.64,0,0,4799019b-ee3f-4e23-8384-1f43b9ca5182,2024-01-27 04:41:31.582281,Debit Card,Completed,4bff89a4-6b9a-41c4-bcf3-ea3e4e2991e6,2024-01-02 13:42:43.734684,Mobile,Safari,CA,Source forward country per.
23,PAYMENT,6569.9,82b51cbd-eeb7-4ed7-97db-dadd5f9d0f25,5473.8,-1096.0999999999995,a68400e3-a32a-4392-8fbf-522733447d85,18096.53,24666.43,0,0,6da273f1-415e-4554-891c-843eed69e6fd,2024-01-03 21:25:53.508281,Bank Transfer,Pending,96a7d50d-0b9b-4a37-8c8c-a161242b73c0,2024-02-12 07:46:15.585338,Mobile,Firefox,FR,Level tell computer friend all car positive.
16,TRANSFER,1587.12,4d93d16e-4517-42ec-af50-72c5865cb276,10489.01,8901.89,1217b38d-8f8d-4599-baac-c86b112a71bd,9778.36,11365.48,0,0,647df338-3467-498c-b2c7-faf5f564a809,2024-05-14 18:08:58.765537,Debit Card,Failed,001a7a94-7738-4474-8ef3-1c094660cc48,2024-06-25 22:18:03.102226,Tablet,Edge,DE,History put director.
11,CASH_IN,5754.68,99c59b6e-a278-473a-ac2c-b3056df79c20,2223.25,7977.93,6cd9fbd5-7307-484d-860f-826a4a627993,8665.61,14420.29,0,0,1374d51e-6b7e-449e-b676-15f73e574cf1,2024-03-15 12:39:04.013717,Debit Card,Pending,4357891f-b861-4f94-bcd1-aa886facf6b6,2024-07-16 23:19:47.249955,Tablet,Edge,CA,All peace meeting speak nor.
8,PAYMENT,7120.45,0ee00d49-4b0e-4309-a9cd-5c4804957b25,3391.07,-3729.3799999999997,6e9c6382-ea3a-429f-a372-a84716bea7e3,8096.62,15217.07,0,0,78146bee-994b-462e-9062-e3e9f4519117,2024-07-07 09:23:06.552246,Bank Transfer,Completed,c1e71d9c-2a7a-40e6-8471-0e87ec6f46fe,2024-06-13 17:39:23.833423,Tablet,Edge,CA,Question late collection stuff.
30,DEBIT,9148.94,32ecb9de-5f03-4f21-a3b3-279c0eb58f8e,19588.59,10439.65,a1314a9c-e51b-4db3-b5cb-ea764b2ad450,5939.39,15088.330000000002,0,0,c1aef8ec-16de-4811-9059-ee245d362a28,2024-04-25 07:17:41.777923,Bank Transfer,Pending,d077c651-aa46-455d-98de-6f02d3f5ab86,2024-06-25 21:08:09.442209,Mobile,Safari,DE,Its pull education through standard.
1,CASH_OUT,5361.99,3ff11de0-91b1-4a8c-b173-ac819a08edfe,18716.87,13354.88,a2d4f733-f63a-497b-a195-50fba536311e,19317.63,13955.640000000001,0,0,0b898d74-ee12-4a07-83e7-2c5d5304f6a5,2024-04-29 17:01:47.040560,Credit Card,Completed,b398c398-39c6-4246-b5a7-2d9423168323,2024-03-02 12:28:52.648343,Tablet,Firefox,CA,Serve hair central quality manage number itself.
29,DEBIT,8707.06,b36c1f9f-c86d-4dd3-943f-59cfe5c3159b,16082.01,7374.950000000001,d5793f72-871f-408d-8e1a-03b124f59742,16444.88,25151.940000000002,0,0,94158688-6bdb-4bf2-a0fd-a9b8dcd529f6,2024-07-09 03:29:19.448436,Credit Card,Completed,796b66b8-ae43-42fe-a8fa-ff2d4fdccf63,2024-02-06 04:27:38.840901,Tablet,Safari,DE,Wind though seven structure letter rather.
24,CASH_OUT,1495.38,7182e4b7-69fc-40fd-a8c5-b9c143eac85f,15079.81,13584.43,f3053ad1-84dd-45f7-aba3-6ab9ba212987,13551.61,12056.23,0,0,3cab0ec4-b728-4b1f-bfb3-1ec403ea85a9,2024-04-19 05:33:20.115228,Bank Transfer,Failed,fd628e8b-0812-4450-a796-ecb380291242,2024-05-08 19:35:19.292492,Desktop,Safari,DE,Write store fund spend better discover lawyer.
16,CASH_IN,7187.43,1647574b-7eb0-46eb-977f-a40ac0d8a773,5663.09,12850.52,b413d201-703a-4d69-80b6-b18f7c47ee28,5923.45,13110.880000000001,0,0,d1493216-a63b-4da6-9ebf-88bd37dea9a8,2024-04-28 13:55:51.451657,Debit Card,Failed,a4832039-f8ef-4420-9eed-132df047593c,2024-01-26 02:44:45.497610,Tablet,Edge,UK,Dinner although at scene opportunity tax that result.
11,CASH_IN,4246.0,f33debe3-01f5-4296-950d-afeaf4193530,568.06,4814.0599999999995,c22d3996-5897-491e-a0c3-cebfdf7256b9,4181.26,8427.26,0,0,45dc2bbc-91b2-431b-9350-135db94dabe6,2024-06-22 11:49:19.566212,Credit Card,Pending,666a9cbe-8fad-448f-8e83-c28dd90b5258,2024-05-19 23:22:10.205230,Tablet,Safari,UK,Enough however call wonder.
19,TRANSFER,3393.94,61c2254f-2803-460c-93a5-2b1bd9ba79d4,8538.37,5144.43,ab7d7b4d-b424-4f8b-8f95-768076f12d25,17195.59,20589.53,0,0,8c3d5bfd-4fae-4abd-a48f-7579a15acbfe,2024-07-15 20:01:42.067408,Debit Card,Completed,1771a117-0ded-41d1-aa03-6c844c8561a6,2024-03-08 20:09:52.881941,Tablet,Firefox,FR,Prove budget her yes authority letter where speak.
6,TRANSFER,1401.52,8acc8088-c425-48bb-9f8c-d6f2bdf1d230,19678.94,18277.42,9c4db8e5-6582-4e0c-9855-fcafeb6e093f,14610.67,16012.19,0,0,10772ba0-4dd4-40c7-abfe-6ea53ca72323,2024-05-07 07:00:25.827821,Mobile Payment,Failed,6126e12a-1bc1-4e32-8cff-7cb1f0024821,2024-04-22 13:30:42.095777,Desktop,Edge,US,Begin us idea nearly.
4,DEBIT,694.06,39c9ac60-8ea4-4ea9-9006-5c01cf96e8e0,14718.31,14024.25,d9748331-9b7d-4fdd-a27f-47d3c443881d,10805.87,11499.93,0,0,0a0ffb3c-ca24-42ca-a1a4-7fd0a11f24bd,2024-03-02 21:51:36.606274,Debit Card,Failed,75dd109d-abce-4536-ac58-99c951479449,2024-03-26 23:18:43.253251,Desktop,Firefox,FR,Sister course coach note grow trip floor.
11,PAYMENT,2325.84,915d53e3-2f2c-4f16-9c83-ff406f7d6141,14927.68,12601.84,154fd884-7387-48d1-81e2-455849df4ba4,14790.07,17115.91,0,0,41c75230-abae-4561-834d-d59aeed262a0,2024-05-10 20:23:17.952896,Credit Card,Failed,892e869f-6975-4f12-a37b-1b2af0071aad,2024-03-26 17:08:57.307692,Tablet,Edge,UK,Gun fire improve read decision.
18,CASH_OUT,8414.65,08db45b7-b1f8-4be5-9b86-c26f17774cee,3097.48,-5317.17,3781aa34-05d7-4ad1-98d5-994da51a9795,10389.2,1974.550000000001,0,0,c43fbca3-1ad0-4bcd-823d-e49d31cea075,2024-04-05 07:31:43.397362,Debit Card,Pending,bd9bdbbe-23fb-4818-b7f4-3eca8d9a98d8,2024-01-05 00:08:16.636910,Mobile,Edge,FR,Five morning result book.
18,PAYMENT,7926.03,41738ad3-04d3-43e9-ab77-663a7892fd78,7572.23,-353.8000000000002,d8dbc1e7-bcdd-439a-859b-115496ca8748,5435.56,13361.59,0,0,d8759ae7-1fc1-4ca3-aea3-cc34503473f2,2024-02-19 19:58:35.131481,Debit Card,Pending,a86843db-ee5d-4015-bf4d-8c79faa788cb,2024-06-06 07:08:02.906283,Mobile,Edge,FR,Memory remain shake player moment painting American with.
11,TRANSFER,7393.62,7ce373b2-49ac-4d18-9b42-35568b10e97b,1272.79,-6120.83,41cc13a6-6809-4af8-8c60-514bffc41119,8943.29,16336.91,0,0,79c4cfd6-35e6-4e80-be51-85e7ff8a0076,2024-02-09 04:38:51.863800,Bank Transfer,Failed,72ce3404-4061-488b-82f4-2ad35c940ff3,2024-03-20 20:56:38.693635,Desktop,Chrome,UK,Career really pattern interview majority.
9,CASH_IN,5818.17,c27b1b29-0ca0-4f94-a5a6-98fe5dcbeafe,3954.39,9772.56,fd092b91-3219-4b32-87aa-bbc1a13ad65b,18868.41,24686.58,0,0,cef77e36-7b53-47b4-8988-e4bb7c817bab,2024-07-11 18:10:27.305828,Debit Card,Failed,b8bf140a-0f17-42c6-a924-63c96267acf0,2024-04-15 11:57:05.839021,Mobile,Safari,UK,Old suffer rich agency everybody.
16,CASH_OUT,5358.04,68bc2ab5-8ceb-4479-a02a-5e110b031cad,10021.81,4663.7699999999995,fba79e40-0d60-4666-9fd2-549fa23f0e54,6090.85,732.8100000000004,0,0,4d32e881-0fd3-46a1-9d98-9a9e84cd8f03,2024-01-28 10:15:46.830571,Credit Card,Pending,55dfa553-71b3-4761-a441-ed4897ff9f93,2024-04-22 19:30:15.735790,Tablet,Edge,CA,Stuff happen business kid brother sister color Democrat.
28,DEBIT,9613.45,b79668e0-6264-4f1c-9eab-30e68d8a6ef1,19413.48,9800.029999999999,b7fca18c-cb55-4087-a3a4-4d46576610cc,10530.06,20143.510000000002,0,0,40a4cd6f-58bb-4e9f-9d55-44ba7de1f878,2024-04-19 15:27:32.068368,Bank Transfer,Completed,0dfda2db-90cd-4428-9d37-e8da822816d0,2024-01-12 21:19:14.462353,Tablet,Chrome,US,Bring somebody participant purpose.
7,PAYMENT,7594.93,bc93900b-02fc-406b-b458-d0db606d838b,17772.67,10177.739999999998,e53bcaef-2b0b-4a59-b788-ab8c2cd88799,2238.8,9833.73,0,0,bf523a58-cfc0-460a-a081-7f68a4c4152b,2024-02-03 17:05:55.322585,Mobile Payment,Completed,5eb8764f-6bfb-41da-af61-c404c80dc9fd,2024-05-26 15:48:08.810658,Desktop,Edge,US,Director end party keep listen lawyer trial.
4,DEBIT,3531.23,006b61ee-f751-4aef-953b-6e306f0c151e,11440.06,7908.83,496bf1de-253d-44cf-8eb3-a93a0b7ac154,9722.56,13253.789999999999,0,0,b055fac7-45aa-4226-809b-48047cd55555,2024-03-19 00:24:57.794544,Credit Card,Pending,25119b24-63ab-4972-8b75-7e77ff24b6c8,2024-05-11 17:25:08.679068,Desktop,Safari,US,Weight clearly especially many they work.
7,CASH_IN,7904.37,78cc71c9-34ad-42b9-933b-6c8a46275bba,3385.05,11289.42,9bbf8f0f-9808-4091-94b1-221a6ae0b10e,483.35,8387.72,0,0,5006b62b-ed1e-408b-a217-2a931f0c6896,2024-03-11 17:36:25.228039,Credit Card,Failed,7f4cda4a-07ad-4c3c-94f8-cc000ad53db6,2024-04-24 05:16:02.511788,Desktop,Edge,UK,Recently that common onto.
8,CASH_IN,856.69,a9be03d4-946f-44db-b842-a01e079449b9,5852.98,6709.67,7be96153-fd59-44f7-82d1-108bd0b0649e,11362.6,12219.29,0,0,304264cb-0528-4e0f-982a-173e6f70e861,2024-06-15 19:13:44.438105,Bank Transfer,Pending,2e5d3780-dfd4-42b4-ad85-79134368412f,2024-04-03 12:42:54.003056,Desktop,Firefox,US,Wind must task animal but.
19,CASH_IN,4856.07,397342a2-27ab-444f-8cfd-13301f4acf0d,9681.15,14537.22,7c84848f-2799-4e06-966c-3f473d483a1f,9891.68,14747.75,0,0,992f5484-53dd-443c-b0eb-7ec82a9fad69,2024-06-05 17:45:57.584399,Credit Card,Pending,69a00b9d-13e5-41ca-a742-ba6fe3d42205,2024-06-18 03:41:51.991655,Mobile,Chrome,CA,Choose boy consumer.
25,DEBIT,9120.56,2c6c8262-708f-41ca-a28a-5640a2b212c8,6137.62,-2982.9399999999996,a083af00-22ff-44fa-8405-b895914de704,4789.01,13909.57,0,0,6ea91e76-c3dd-4ee8-ae05-6df30f07550d,2024-01-18 19:55:58.724575,Bank Transfer,Pending,248d4c96-a345-4894-a707-75cfd3f6207f,2024-06-13 11:59:09.978640,Tablet,Chrome,UK,Show address discussion.
30,DEBIT,2112.92,484d965d-4c5b-45ef-b885-a209c6809211,4635.8,2522.88,ff01b59e-b1ee-49d0-b21a-689ba18d789d,10127.56,12240.48,0,0,5912ef04-8153-4ef5-8486-299d62f46680,2024-05-12 17:32:07.233450,Bank Transfer,Completed,ee606360-c162-452d-863c-73ce1eaeaf07,2024-02-29 00:12:58.523039,Tablet,Safari,DE,Want wife page finish environmental.
14,PAYMENT,2827.78,637ea34f-159d-4d7b-862b-af3600870d20,9984.77,7156.99,eeab9441-cbac-4354-9ec6-993325e090cd,296.48,3124.26,0,0,6f088c2c-8db7-405c-bcf5-6eceef7f13ea,2024-01-13 14:15:19.209693,Credit Card,Pending,1f003b48-21c8-4331-bfb7-bcea7dddee73,2024-06-21 01:26:51.393430,Mobile,Edge,UK,Agent radio five room middle.
19,PAYMENT,5132.26,65734b1e-6fa8-46eb-8e44-801612be657c,14113.78,8981.52,ee564a7b-2fac-4f5c-8a5a-bb7667d4e839,15571.08,20703.34,0,0,7549bfb3-1901-4a38-8e7f-7c99a80fad9b,2024-05-12 18:52:58.951651,Mobile Payment,Failed,3c09eb1f-0f7e-447d-b30f-c825dd4bb50b,2024-01-31 09:44:20.933245,Mobile,Chrome,UK,Pm American pattern inside animal on upon.
8,TRANSFER,3574.14,e893dc92-2ebd-4216-a354-477d109987c0,10447.91,6873.77,dae8ae28-d61d-4107-957b-5758676533e2,5740.14,9314.28,0,0,ceea79b3-edae-4ca4-b8e1-9d43e6c39865,2024-01-28 10:20:43.087566,Debit Card,Completed,af3a3834-a3c7-4ef8-b2ad-0ac5e98b7845,2024-04-24 02:49:20.658976,Desktop,Chrome,CA,Enough others respond later pretty yeah father even.
11,PAYMENT,9534.4,73bac881-3d43-47bb-9c53-32510b65a8cc,19070.2,9535.800000000001,e41ad9f0-0dfb-47b5-9e5a-df8f420e5d69,15807.82,25342.22,0,0,04458363-0822-487b-a470-7caf91d70288,2024-03-10 15:54:33.938467,Bank Transfer,Completed,214c51fd-8d5e-469c-8c81-1b3c1f236deb,2024-05-08 22:43:20.783541,Mobile,Safari,DE,Right article bit sometimes.
7,PAYMENT,7493.98,ab9b6b68-fcdd-4c4d-9187-b4f31cd5a677,4583.36,-2910.62,6927fefc-aeb9-43ed-b46c-53c89cfbf224,6949.19,14443.169999999998,0,0,886b66c4-addf-447c-82e0-e3edb4ecb4a6,2024-01-30 16:13:13.111719,Bank Transfer,Failed,dbae9ef8-45e6-4413-8099-2572d0f339a2,2024-05-21 00:48:58.309676,Mobile,Firefox,FR,Air remember particularly order.
22,PAYMENT,741.96,e541bb7b-7db2-4b48-89e0-043894ca4e32,14076.44,13334.48,c299bcc6-4e16-4bf7-bda1-d64e9bf047fc,1009.04,1751.0,0,0,e135260a-0a5d-4d5b-a556-d8ec5537262f,2024-06-17 06:12:07.626340,Mobile Payment,Pending,b549afe0-4ebf-4dfd-8870-63503c112918,2024-03-27 17:16:23.088547,Desktop,Edge,UK,Small know real room picture try station husband.
20,CASH_IN,2007.54,ab537e3d-c1be-45c3-a5ea-401e9d924e3b,11734.27,13741.810000000001,ba6e06b6-641d-42fc-bb76-8f79ef23e164,2156.13,4163.67,0,0,b173a45d-8c2e-4d83-899c-503d7eb84c29,2024-02-22 15:10:56.343393,Mobile Payment,Pending,5464cb6a-fd73-42d6-8b35-706fe1299790,2024-01-11 04:13:40.253863,Mobile,Edge,US,Both class them board course instead rise.
14,TRANSFER,1501.47,f4b120bb-42e6-454c-8b19-460ca5baaded,5646.64,4145.17,9cb0dcd8-a964-46e5-a9c3-af724b60db1c,8065.67,9567.14,0,0,e458a4c5-ff42-4144-b26b-9fc534c6f691,2024-03-14 12:35:27.547735,Bank Transfer,Completed,89febefa-49a0-4d08-9807-fa8c51febd10,2024-03-19 17:44:26.812467,Mobile,Firefox,CA,Voice type although eight.
14,CASH_IN,9600.26,918f9858-cf89-4e64-aa20-e5a34336d09c,14413.37,24013.63,55cc2473-e6c9-4857-9fb0-f4996f67c77a,3370.35,12970.61,0,0,aed8a260-d997-4252-9e96-8b53cb942faf,2024-04-03 20:11:27.676329,Credit Card,Failed,cfe5ff80-f389-406c-a152-f4a5a5f258a1,2024-06-30 06:00:10.655209,Desktop,Chrome,DE,Water draw health expert product between body.
21,CASH_OUT,9182.46,3a1c4e82-0bb1-49ba-bdcd-48e847484399,2109.63,-7072.829999999999,f55f5977-e938-4400-9345-632d46d92894,11721.01,2538.550000000001,0,0,3cdb5721-ca65-4b75-a3df-f293ac06f0e8,2024-07-08 05:54:46.779961,Bank Transfer,Pending,2d43873e-da17-4e74-bcfa-a4c349a8d6ed,2024-01-15 03:30:50.195826,Mobile,Firefox,FR,Chance power husband.
6,TRANSFER,1857.92,2bc3ee5d-49a1-4265-9bd9-f58ada52bf48,15127.41,13269.49,2ae3a2d4-4718-4e3a-a636-852e4d82bc5a,13048.83,14906.75,0,0,47b2ea69-6aa9-4372-be06-9b0868d7eae2,2024-03-05 19:59:58.478435,Credit Card,Completed,d9fff8c2-a690-4de0-a7c8-e9ee6be53d19,2024-02-16 01:18:10.019523,Desktop,Edge,US,Speech appear decade side left art appear plant.
8,PAYMENT,6210.73,6f76a75b-8ac1-43e3-a48c-f5f3604bb894,14744.79,8534.060000000001,217fbc2a-df4f-4939-9296-05cd892798b4,8577.14,14787.869999999999,0,0,4a38fb2e-0413-45e6-8415-3ffb5cb14b03,2024-03-26 22:32:56.386901,Credit Card,Failed,053c7ebe-124c-4be1-a635-cae8e651083c,2024-05-02 06:03:56.415960,Mobile,Chrome,CA,Score also town quickly light official.
21,PAYMENT,3014.98,293b4a9c-4dbc-4428-b285-ed8893df76ee,9185.08,6170.1,0ae70936-d25d-4254-8f28-20642f2d3b62,12953.85,15968.83,0,0,43ea1a90-bc5a-46d7-9f5f-e89cc80b9801,2024-05-07 06:49:40.374336,Mobile Payment,Pending,a3ff1717-2c44-4e51-977b-52283c1b7179,2024-07-06 21:14:30.419676,Mobile,Edge,CA,Skin responsibility buy fire least arm team.
3,PAYMENT,5025.39,592d8bad-bc61-4828-b2c2-1899159da6f5,10095.14,5069.749999999999,dc99743b-29e0-40a8-9e83-93caa5ec6db3,9721.1,14746.490000000002,0,0,a9e77b2a-e894-46c2-a5a7-82d45621de5c,2024-04-08 21:49:34.272405,Mobile Payment,Failed,6856108b-da70-4f97-abd7-576ab6a278f8,2024-07-11 11:12:16.690207,Mobile,Safari,FR,Agree thank wait year.
17,DEBIT,5237.37,477cf49d-405b-44da-bee5-eb25b08d8fca,874.08,-4363.29,1f489c92-4547-42d6-bade-aea10d95d34a,4285.63,9523.0,0,0,45f826e6-c702-4594-9a36-800c884f8be2,2024-04-29 19:13:39.861855,Mobile Payment,Pending,7afc916e-9191-439a-8abf-3a084f93c2d4,2024-04-13 15:42:18.448442,Mobile,Firefox,US,Number form little education power citizen.
18,DEBIT,1299.94,7c938b06-3c9d-4ccd-abb4-1d4e9d3ec01b,5176.34,3876.4,4c792c97-3001-4193-b88b-7cd5a4075e85,18340.78,19640.719999999998,0,0,9afcf375-3618-401d-ad31-38076f955f57,2024-06-02 07:20:34.247099,Bank Transfer,Completed,c26d80c5-f947-4920-97cf-314b7a01dc82,2024-04-28 00:23:49.341107,Tablet,Edge,UK,Station improve know what go material red.
21,CASH_OUT,3656.52,8dd17471-d9ac-4fa9-9ee9-b2c923a2ac5d,6637.43,2980.9100000000003,9995efa7-608c-4583-8b87-d719023fab73,11820.57,8164.049999999999,0,0,71a7af87-4475-4d40-b8a5-feb52a9b6a33,2024-06-10 18:57:02.577314,Credit Card,Failed,ff8f5b26-6def-4d88-987a-c15b0b1c7cd0,2024-02-22 14:06:04.034162,Desktop,Safari,FR,Put direction detail point benefit attorney.
23,DEBIT,3812.57,922887f9-0470-43bd-848f-95916997c0ad,3783.12,-29.450000000000273,e76e5f74-f2a1-4ccf-b260-7771eb8baaf7,15099.8,18912.37,0,0,0b990492-01ca-486e-b4b0-90e930e4d28e,2024-05-02 07:36:17.219592,Debit Card,Failed,aae9f79b-f053-4187-9de5-2517c0342d28,2024-01-31 04:23:45.053588,Desktop,Safari,US,Why create against fire.
8,PAYMENT,3722.83,4522e433-abe7-4248-9886-2c1839b7408a,16316.67,12593.84,12d8258b-f65e-4ba3-9021-cd7cb824846f,3396.96,7119.79,0,0,70b5d0bc-8ba8-4e17-82ce-b7909aa21485,2024-06-24 20:57:01.793105,Credit Card,Failed,6eed7640-0742-4ae9-9b97-2db473a5b072,2024-02-24 20:31:26.605992,Desktop,Chrome,FR,Research meet room realize wind amount.
7,CASH_OUT,7257.84,887f594c-3353-4453-9064-8417712fd715,16044.12,8786.28,82a37fc9-af8b-45c7-9103-f6e200ef1152,18981.19,11723.349999999999,0,0,3009e99c-dbc9-4df7-b35e-4b6c7229cf07,2024-07-04 04:44:28.904729,Debit Card,Pending,ea035177-19cd-4152-945e-1fa5d173024f,2024-04-09 14:10:29.593419,Mobile,Firefox,CA,Capital scientist especially water kind expert.
29,PAYMENT,3364.29,42aa2057-f10d-417d-ad4f-3850d4e6ae9e,2070.84,-1293.4499999999998,6b301917-66d4-4e11-a557-712ba1361f3e,19103.66,22467.95,0,0,b3ffd3e4-5771-40d9-9b36-f848ade71a8e,2024-01-05 18:25:03.613768,Credit Card,Completed,e5334b20-3056-4668-9409-b1f69b92fd29,2024-07-05 23:44:05.352952,Mobile,Firefox,FR,Those away face someone student south general meet.
21,CASH_IN,1605.67,d8a10f7a-de60-40b4-a402-1bd433662c01,13279.22,14884.89,6adf8866-0dc4-4617-86b3-375809af0028,709.28,2314.95,0,0,ffbc9a4f-d157-45a8-9d00-d515df5d3678,2024-07-04 06:45:06.359495,Credit Card,Pending,acd8e410-9b24-458f-a997-f00c9d4c2c49,2024-01-04 18:01:16.123293,Mobile,Chrome,US,Rock head never sit send hot rise.
10,CASH_IN,1922.04,e4da851c-9fe3-4b6d-856f-0db820493a21,16838.68,18760.72,562cc790-58eb-4c7a-bee3-eb250da53d50,5859.03,7781.07,0,0,5ca4332c-1693-4caf-a023-22d0e6729fe9,2024-06-04 18:45:11.551003,Mobile Payment,Pending,394c34a8-ae18-4ec7-b159-0142ffc8ca48,2024-03-03 05:33:05.594681,Tablet,Chrome,CA,Rest through true some best anything.
13,DEBIT,4613.83,43c92ea4-31bc-499f-aad6-00af8e8c00d4,4838.14,224.3100000000004,49a08fd7-2037-439a-b652-d48db793e7e0,17531.76,22145.589999999997,0,0,806833ef-c333-4d4d-bf47-625ef7d9ae92,2024-05-06 14:41:36.013279,Mobile Payment,Pending,7b6653fc-b342-4219-9aa4-41a8b488d004,2024-04-28 11:34:23.375885,Mobile,Firefox,FR,Author single at political operation.
1,PAYMENT,2854.97,4430df4c-b1a4-4f67-84d9-e70cefc638ea,1965.32,-889.6499999999999,140b2824-7db0-442e-aa80-ed7ed4925b89,17958.78,20813.75,0,0,f8b5fc0a-0cb0-4de0-a52c-94d2aec6588d,2024-01-10 05:30:08.724535,Credit Card,Pending,1fabf2cc-2209-4ad3-a3de-0085f52c434a,2024-02-29 10:32:27.204541,Mobile,Edge,UK,Test week speak teacher.
15,TRANSFER,4188.25,b2d4a286-dd61-4cc3-a25d-f736de98fe49,12601.6,8413.35,1d3c7cf7-ddbe-489f-ba48-78d4c477b098,14095.85,18284.1,0,0,e55c99b9-e12a-49c7-962e-11dafa46161a,2024-03-12 14:39:59.993199,Credit Card,Pending,f7ff45cf-a698-4ec4-918e-e5f1c3828dd5,2024-02-27 21:44:26.981977,Mobile,Firefox,UK,Night ok trial scientist many blue stop.
13,CASH_OUT,5254.42,5ac4ecb9-6131-4555-ab07-f50d64c7c9d7,6885.48,1631.0599999999995,46437d88-f0e1-467e-a713-d05b26efeffb,2651.77,-2602.65,0,0,ed8cc1ae-ec28-4bbf-a2f6-08a14f9bde6a,2024-06-11 00:21:24.258804,Credit Card,Failed,3d7d1081-bd04-4377-b351-30b4cf8e2ab6,2024-01-06 07:17:06.509752,Tablet,Firefox,US,Sit interview our wall.
6,DEBIT,5886.18,20ca7e2a-7a33-4a69-b81a-003cff71f26f,2777.98,-3108.2000000000003,0a1771e1-a749-4ded-8e9a-b3457461640d,12909.39,18795.57,0,0,d97fbdff-61cd-40cd-be58-cd2e69f3be6c,2024-01-16 16:51:35.207076,Credit Card,Failed,d514ee2e-970b-4c56-ab72-8e88f7481b18,2024-01-09 23:01:55.802392,Mobile,Safari,US,Perform something sit.
12,PAYMENT,8684.93,ae0bb668-5f99-4e39-954d-32779136088c,11907.03,3222.1000000000004,d666d3c3-2313-409c-93f6-628ba9a5096c,6837.07,15522.0,0,0,f3e8085e-daa3-4174-8f0c-683721b097ce,2024-01-24 19:41:29.613693,Debit Card,Completed,032574f4-360c-459c-a992-65ae74a7cc6b,2024-01-03 09:37:44.920164,Tablet,Chrome,UK,Own note coach treatment of.
