Type,Amount,oldBal,newBal,oldBalDest,newBalDest,isFraud,DeviceType,Browser,Geolocation,Hour,Day,Month,IsBusinessHours,NormalizedAmount,AmountPercentage,OriginBalanceChange,DestBalanceChange,BalanceDifference,IsCommonDevice,IsCommonBrowser
4,5792.6,18757.56,12964.96,18007.26,23799.86,0,1,1,1,9,14,6,1,0.30879769022782133,30.879769022782135,-5792.600000000002,5792.600000000002,11585.200000000004,1,1
1,2357.83,9638.21,7280.379999999999,10582.51,8224.68,1,0,3,2,22,12,3,0,0.24460821996823393,24.46082199682339,-2357.83,-2357.83,0.0,1,1
2,8113.36,7337.83,-775.5299999999997,1009.56,9122.92,0,2,2,1,11,15,3,1,1.1055386212788687,110.55386212788687,-8113.36,8113.360000000001,16226.720000000001,1,0
3,8107.83,17852.17,25960.0,1700.7,9808.53,0,2,0,3,17,6,5,1,0.45413951695973326,45.413951695973324,8107.830000000002,8107.830000000001,9.094947017729282e-13,1,1
2,5212.61,18042.34,12829.73,3497.88,8710.49,0,1,0,4,6,20,5,0,0.2888938522468678,28.88938522468678,-5212.610000000001,5212.61,10425.220000000001,1,1
4,166.54,12941.39,12774.85,10296.02,10462.56,0,2,2,1,4,15,6,0,0.012867793351923408,1.2867793351923407,-166.53999999999905,166.53999999999905,333.0799999999981,1,0
4,7619.22,1413.9,-6205.32,9951.93,17571.15,0,0,0,4,19,16,2,0,5.384988338398474,538.4988338398474,-7619.219999999999,7619.220000000001,15238.44,1,1
4,1967.88,3295.03,1327.15,11653.1,13620.98,0,0,0,1,21,21,2,0,0.5970455366000916,59.70455366000916,-1967.88,1967.8799999999992,3935.7599999999993,1,1
3,7128.29,12918.9,20047.19,19923.98,27052.27,0,0,3,1,11,1,6,1,0.5517295025503294,55.17295025503294,7128.289999999999,7128.290000000001,1.8189894035458565e-12,1,1
1,7842.3,1009.14,-6833.16,4407.48,-3434.8200000000006,1,1,1,4,10,18,6,1,7.76357732591522,776.357732591522,-7842.3,-7842.3,0.0,1,1
2,5436.71,10518.93,5082.22,7643.4,13080.11,0,1,3,4,7,10,3,0,0.5168009673068167,51.68009673068167,-5436.71,5436.710000000001,10873.420000000002,1,1
5,1713.92,12463.81,10749.89,15494.34,17208.260000000002,0,1,1,0,10,13,2,1,0.13750069194797193,13.750069194797193,-1713.92,1713.920000000002,3427.840000000002,1,1
1,4881.51,12132.5,7250.99,16411.95,11530.44,1,0,0,1,12,5,1,1,0.4023167264185932,40.23167264185932,-4881.51,-4881.51,0.0,1,1
2,5004.36,11983.82,6979.46,10237.16,15241.52,0,0,0,2,2,26,5,0,0.4175582111370884,41.75582111370884,-5004.36,5004.360000000001,10008.720000000001,1,1
4,4343.12,16142.79,11799.670000000002,15204.13,19547.25,0,2,3,3,3,24,7,0,0.2690272854143915,26.902728541439153,-4343.119999999999,4343.120000000001,8686.24,1,1
5,3874.98,6219.56,2344.5800000000004,14791.62,18666.6,0,2,1,0,4,21,6,0,0.6229310544388286,62.29310544388286,-3874.98,3874.9799999999977,7749.959999999997,1,1
4,3262.86,13514.98,10252.12,2078.55,5341.41,0,0,1,1,23,21,4,0,0.24140757828881074,24.140757828881075,-3262.8599999999988,3262.8599999999997,6525.719999999998,1,1
2,1752.12,1095.06,-657.06,12748.27,14500.39,0,2,0,4,2,31,3,0,1.5985621225115414,159.85621225115415,-1752.12,1752.119999999999,3504.239999999999,1,1
5,1512.67,10181.17,8668.5,4133.9,5646.57,0,0,0,2,21,10,1,0,0.14856067026969694,14.856067026969694,-1512.67,1512.67,3025.34,1,1
4,4658.8,5721.9,1063.0999999999997,11408.48,16067.28,0,2,2,1,22,24,7,0,0.8140628003285049,81.40628003285049,-4658.8,4658.800000000001,9317.600000000002,1,0
3,6060.36,14400.73,20461.09,9116.1,15176.46,0,1,3,0,17,10,2,1,0.42080777795445407,42.08077779544541,6060.360000000001,6060.359999999999,1.8189894035458565e-12,1,1
5,850.33,4485.81,3635.480000000001,7053.59,7903.92,0,1,2,2,19,19,1,0,0.1895177197162349,18.95177197162349,-850.3299999999995,850.3299999999999,1700.6599999999994,1,0
3,7540.62,4864.67,12405.29,12969.75,20510.37,0,2,2,3,6,17,5,0,1.5497598480784762,154.97598480784762,7540.620000000001,7540.619999999999,1.8189894035458565e-12,1,0
2,6939.72,7929.5,989.7799999999996,17868.83,24808.550000000003,0,0,0,3,3,10,7,0,0.8750671458293929,87.5067145829393,-6939.72,6939.720000000001,13879.440000000002,1,1
4,3716.33,19592.26,15875.929999999998,10861.49,14577.82,0,2,1,1,13,8,5,1,0.18967389806494683,18.967389806494683,-3716.33,3716.33,7432.66,1,1
2,3056.61,16408.3,13351.69,12324.37,15380.98,0,0,1,2,11,6,5,1,0.18627302809991897,18.627302809991896,-3056.6099999999988,3056.6099999999988,6113.2199999999975,1,1
2,1735.59,781.99,-953.6,83.89,1819.48,0,2,3,3,23,11,3,0,2.216618347616189,221.6618347616189,-1735.5900000000001,1735.59,3471.1800000000003,1,1
5,1278.28,11744.92,10466.64,15716.57,16994.85,0,0,0,1,13,12,1,1,0.10882757587315425,10.882757587315425,-1278.2800000000007,1278.2799999999988,2556.5599999999995,1,1
3,3937.37,3078.79,7016.16,7804.6,11741.97,0,1,1,4,13,8,1,1,1.2784540504385038,127.84540504385038,3937.37,3937.369999999999,9.094947017729282e-13,1,1
2,113.22,9423.97,9310.75,1070.05,1183.27,0,0,0,1,2,7,2,0,0.012012770332425461,1.2012770332425462,-113.21999999999935,113.22000000000003,226.43999999999937,1,1
5,6924.47,7621.48,697.0099999999993,5157.24,12081.71,0,0,2,0,23,20,6,0,0.9084274409378575,90.84274409378575,-6924.47,6924.469999999999,13848.939999999999,1,0
2,7561.7,1821.47,-5740.23,16382.71,23944.41,0,1,0,2,2,15,5,0,4.149149231537419,414.9149231537419,-7561.7,7561.700000000001,15123.400000000001,1,1
5,2047.13,1778.24,-268.8900000000001,16215.99,18263.12,0,1,3,2,3,7,1,0,1.150564285874868,115.05642858748679,-2047.13,2047.1299999999992,4094.2599999999993,1,1
3,8124.32,12005.83,20130.15,16165.21,24289.53,0,0,2,3,8,14,3,0,0.6766415448540539,67.66415448540539,8124.3200000000015,8124.32,1.8189894035458565e-12,1,0
3,7167.31,15251.2,22418.51,18061.04,25228.35,1,1,2,4,3,23,7,0,0.4699197492820708,46.99197492820708,7167.309999999998,7167.309999999998,0.0,1,0
2,5211.89,3343.55,-1868.34,17743.67,22955.56,0,1,1,2,5,30,1,0,1.558323242289695,155.8323242289695,-5211.89,5211.890000000003,10423.780000000002,1,1
2,2913.72,19186.24,16272.520000000002,16645.19,19558.91,0,1,2,1,19,8,5,0,0.1518571717453891,15.18571717453891,-2913.7199999999993,2913.720000000001,5827.4400000000005,1,0
1,4078.11,18417.5,14339.39,17907.88,13829.77,1,2,2,4,15,9,3,1,0.2214137959117192,22.14137959117192,-4078.1100000000006,-4078.1100000000006,0.0,1,0
5,6699.07,9499.6,2800.5300000000007,12497.46,19196.53,0,0,0,0,1,27,5,0,0.705120729217102,70.5120729217102,-6699.07,6699.07,13398.14,1,1
5,441.33,13079.49,12638.16,7628.66,8069.99,0,0,2,1,15,11,2,1,0.03373956174424658,3.3739561744246584,-441.3299999999999,441.3299999999999,882.6599999999999,1,0
3,2701.64,5425.87,8127.51,6728.23,9429.87,0,0,0,0,1,11,3,0,0.4978265556388857,49.782655563888575,2701.6400000000003,2701.6400000000012,9.094947017729282e-13,1,1
1,557.34,495.05,-62.29000000000002,2038.65,1481.31,0,2,1,3,18,22,4,0,1.1235560931357726,112.35560931357726,-557.34,-557.3400000000001,1.1368683772161603e-13,1,1
5,8134.73,7257.22,-877.5099999999993,7120.79,15255.52,0,2,1,0,6,11,6,0,1.120761013030743,112.07610130307431,-8134.73,8134.7300000000005,16269.46,1,1
4,7652.35,4250.1,-3402.25,14245.13,21897.48,0,0,3,4,6,8,5,0,1.8000870362964878,180.00870362964878,-7652.35,7652.35,15304.7,1,1
2,3799.51,12297.42,8497.91,14830.18,18629.69,0,2,2,0,1,21,7,0,0.30894293738545275,30.894293738545276,-3799.51,3799.5099999999984,7599.019999999999,1,0
2,317.0,15297.23,14980.23,214.49,531.49,0,2,2,0,23,28,3,0,0.0207213514243151,2.07213514243151,-317.0,317.0,634.0,1,0
5,6901.76,7912.25,1010.4899999999998,3205.96,10107.72,0,2,3,4,6,25,6,0,0.8721776766815152,87.21776766815152,-6901.76,6901.759999999999,13803.52,1,1
4,8879.68,8058.87,-820.8100000000004,13992.95,22872.63,0,2,1,4,7,12,4,0,1.1017150400688844,110.17150400688844,-8879.68,8879.68,17759.36,1,1
5,7197.18,19936.98,12739.8,8774.99,15972.17,0,1,2,0,1,27,3,0,0.36097839399979337,36.097839399979335,-7197.18,7197.18,14394.36,1,0
5,2472.88,15452.61,12979.73,17318.36,19791.24,0,2,0,4,23,14,2,0,0.1600195682432778,16.001956824327777,-2472.880000000001,2472.880000000001,4945.760000000002,1,1
1,7750.84,12976.15,5225.31,9216.5,1465.66,1,0,3,4,23,22,2,0,0.5972682753917463,59.72682753917463,-7750.839999999999,-7750.84,9.094947017729282e-13,1,1
5,1998.4,670.2,-1328.2,17128.57,19126.97,0,2,0,3,6,12,5,0,2.9773539928486294,297.7353992848629,-1998.4,1998.4000000000015,3996.8000000000015,1,1
4,2663.83,15815.48,13151.65,16494.65,19158.480000000003,0,0,3,4,7,25,4,0,0.16842116577139793,16.842116577139794,-2663.83,2663.8300000000017,5327.660000000002,1,1
4,6033.24,15616.26,9583.02,9791.45,15824.69,0,0,0,3,17,5,7,1,0.38631872684452967,38.631872684452965,-6033.24,6033.24,12066.48,1,1
4,898.81,17794.42,16895.609999999997,3733.41,4632.219999999999,0,1,2,4,2,1,1,0,0.050507939683356734,5.0507939683356735,-898.8100000000013,898.8099999999995,1797.6200000000008,1,0
3,6119.36,7244.86,13364.22,2565.14,8684.5,0,0,2,0,3,24,2,0,0.844531912015965,84.4531912015965,6119.36,6119.360000000001,9.094947017729282e-13,1,0
5,7814.41,18885.28,11070.87,17264.65,25079.06,0,2,1,4,10,17,2,1,0.41376120654782206,41.376120654782206,-7814.409999999998,7814.41,15628.819999999998,1,1
2,4943.49,2845.46,-2098.03,8870.64,13814.13,0,1,1,3,18,19,3,0,1.7367150776754283,173.67150776754283,-4943.49,4943.49,9886.98,1,1
1,7518.73,10421.71,2902.98,14685.38,7166.65,1,2,0,1,19,30,6,0,0.7213795644318992,72.13795644318992,-7518.73,-7518.73,0.0,1,1
5,6851.5,7102.81,251.3100000000004,9265.0,16116.5,0,2,0,2,21,12,2,0,0.9644824397048907,96.44824397048907,-6851.5,6851.5,13703.0,1,1
5,6826.83,9129.18,2302.3500000000004,16328.23,23155.06,0,2,2,1,6,6,3,0,0.7477212935560963,74.77212935560964,-6826.83,6826.830000000002,13653.660000000002,1,0
4,1630.69,622.69,-1008.0,13570.71,15201.4,0,1,3,1,16,15,3,1,2.614584168417002,261.45841684170017,-1630.69,1630.6900000000005,3261.3800000000006,1,1
4,5765.16,1858.91,-3906.25,13679.45,19444.61,0,2,2,0,20,31,3,0,3.099698372501895,309.9698372501895,-5765.16,5765.16,11530.32,1,0
5,4959.18,12594.18,7635.0,2122.38,7081.56,0,2,0,3,23,25,1,0,0.39373633405794917,39.37363340579492,-4959.18,4959.18,9918.36,1,1
1,5445.24,10198.69,4753.450000000001,2310.67,-3134.57,1,0,2,2,21,26,5,0,0.5338632840802023,53.38632840802023,-5445.24,-5445.24,0.0,1,0
3,4880.43,5512.14,10392.57,15227.43,20107.86,0,1,3,1,15,10,3,1,0.8852359998113598,88.52359998113599,4880.429999999999,4880.43,9.094947017729282e-13,1,1
5,7300.77,9545.81,2245.039999999999,11117.3,18418.07,0,1,2,2,14,20,1,1,0.7647339792035246,76.47339792035245,-7300.77,7300.77,14601.54,1,0
5,7755.46,15452.76,7697.3,2750.33,10505.79,0,0,1,3,20,1,5,0,0.5018493881100781,50.184938811007804,-7755.46,7755.460000000001,15510.920000000002,1,1
1,3536.66,2358.3,-1178.3599999999997,13846.92,10310.26,1,0,0,0,22,12,3,0,1.4990293731191453,149.90293731191454,-3536.66,-3536.66,0.0,1,1
4,9254.43,18493.75,9239.32,9315.62,18570.050000000003,0,2,2,2,15,17,4,1,0.500381459603401,50.038145960340096,-9254.43,9254.430000000002,18508.86,1,0
5,8179.63,2691.18,-5488.450000000001,4203.37,12383.0,0,0,2,1,11,9,4,1,3.0382923875818113,303.82923875818113,-8179.630000000001,8179.63,16359.260000000002,1,0
2,2478.33,1918.99,-559.3399999999999,18808.29,21286.620000000003,0,2,1,3,10,15,1,1,1.2908035979354058,129.08035979354057,-2478.33,2478.3300000000017,4956.660000000002,1,1
5,4801.78,7592.41,2790.63,3426.9,8228.68,0,0,2,4,9,6,1,1,0.6323614818638793,63.23614818638793,-4801.78,4801.780000000001,9603.560000000001,1,0
2,8871.93,12035.9,3163.97,15147.81,24019.74,0,0,2,1,5,2,7,0,0.737061037310271,73.7061037310271,-8871.93,8871.930000000002,17743.86,1,0
2,7328.52,5361.39,-1967.13,913.73,8242.25,0,0,0,0,20,3,7,0,1.3666518101070604,136.66518101070605,-7328.52,7328.52,14657.04,1,1
5,2981.01,15662.88,12681.87,5712.74,8693.75,0,0,3,1,6,24,3,0,0.19031108512067255,19.031108512067256,-2981.0099999999984,2981.01,5962.019999999999,1,1
2,8969.49,3277.77,-5691.719999999999,18504.4,27473.89,0,2,0,1,7,10,7,0,2.7356264696822286,273.56264696822285,-8969.49,8969.489999999998,17938.979999999996,1,1
4,6236.02,16914.54,10678.52,547.24,6783.26,0,0,2,2,12,28,3,1,0.368656277009188,36.8656277009188,-6236.02,6236.02,12472.04,1,0
1,2707.9,1678.21,-1029.69,17032.33,14324.430000000002,0,2,3,3,6,2,3,0,1.6126035457149492,161.26035457149493,-2707.9,-2707.8999999999996,4.547473508864641e-13,1,1
5,3690.13,7267.15,3577.0199999999995,2236.06,5926.1900000000005,0,0,1,2,5,5,6,0,0.507712416502136,50.771241650213604,-3690.13,3690.1300000000006,7380.26,1,1
2,595.86,13711.48,13115.62,19364.11,19959.97,0,2,3,3,23,24,3,0,0.043453846423112376,4.345384642311237,-595.8599999999988,595.8600000000006,1191.7199999999993,1,1
2,9061.39,10431.83,1370.4400000000005,15453.39,24514.78,0,1,3,3,2,3,2,0,0.8685457349539866,86.85457349539865,-9061.39,9061.39,18122.78,1,1
4,2725.84,11786.34,9060.5,10748.55,13474.39,0,2,3,1,22,27,5,0,0.23125149524829183,23.125149524829183,-2725.84,2725.84,5451.68,1,1
4,2083.21,13128.02,11044.81,11807.46,13890.669999999998,0,0,2,1,17,29,3,1,0.1586721628880145,15.86721628880145,-2083.210000000001,2083.209999999999,4166.42,1,0
2,5977.2,3451.14,-2526.06,5622.45,11599.65,0,2,2,4,16,12,4,1,1.7314477396629337,173.14477396629337,-5977.2,5977.2,11954.4,1,0
2,6899.37,1811.56,-5087.81,19933.2,26832.57,0,0,1,4,9,2,1,1,3.806422959791676,380.6422959791676,-6899.370000000001,6899.369999999999,13798.74,1,1
2,3919.03,9424.29,5505.26,2756.59,6675.620000000001,0,1,0,0,23,24,2,0,0.4157994077635807,41.57994077635807,-3919.0300000000007,3919.0300000000007,7838.060000000001,1,1
3,2225.59,15919.04,18144.63,6594.96,8820.55,0,0,0,2,8,5,3,0,0.1397980155828754,13.97980155828754,2225.59,2225.5899999999992,9.094947017729282e-13,1,1
3,5684.69,4757.25,10441.94,1275.91,6960.599999999999,0,1,3,2,3,26,1,0,1.1947018336573318,119.47018336573319,5684.6900000000005,5684.69,9.094947017729282e-13,1,1
1,5940.5,12864.43,6923.93,4431.13,-1509.37,1,1,0,0,5,18,2,0,0.46174127098744466,46.174127098744464,-5940.5,-5940.5,0.0,1,1
4,7723.27,7594.61,-128.66000000000076,19793.84,27517.11,0,2,1,4,4,13,4,0,1.0168070767193156,101.68070767193156,-7723.27,7723.27,15446.54,1,1
4,1266.64,1852.23,585.5899999999999,11407.9,12674.54,0,1,2,2,22,23,7,0,0.6834769564490107,68.34769564490108,-1266.64,1266.6400000000012,2533.2800000000016,1,0
4,6200.49,11046.88,4846.389999999999,1879.82,8080.309999999999,0,0,3,4,2,2,4,0,0.5612379931715407,56.12379931715407,-6200.49,6200.489999999999,12400.98,1,1
4,2287.81,3497.88,1210.0700000000002,12016.54,14304.35,0,1,2,0,15,4,7,1,0.6538692381562099,65.38692381562099,-2287.81,2287.8099999999995,4575.619999999999,1,0
4,327.1,19482.02,19154.92,11721.57,12048.67,0,0,1,3,0,23,5,0,0.016788978300078736,1.6788978300078736,-327.1000000000022,327.10000000000036,654.2000000000025,1,1
4,4383.78,1426.51,-2957.2699999999995,19655.79,24039.57,0,1,3,3,0,3,2,0,3.070927699280565,307.0927699280565,-4383.78,4383.779999999999,8767.559999999998,1,1
2,9148.31,5806.42,-3341.8899999999994,338.09,9486.4,0,1,1,4,16,5,4,1,1.5752795561540236,157.52795561540236,-9148.31,9148.31,18296.62,1,1
3,784.97,1792.75,2577.7200000000003,19179.34,19964.31,0,0,3,2,10,20,3,1,0.43761393728222997,43.761393728223,784.9700000000003,784.9700000000012,9.094947017729282e-13,1,1
5,4616.55,6065.32,1448.7699999999995,4875.52,9492.07,0,0,0,1,6,22,1,0,0.7610132666921627,76.10132666921628,-4616.55,4616.549999999999,9233.099999999999,1,1
3,425.7,19620.23,20045.93,13961.59,14387.29,1,2,2,0,23,2,1,0,0.021695887566681598,2.1695887566681598,425.7000000000007,425.7000000000007,0.0,1,0
2,1550.22,15113.45,13563.23,18034.63,19584.85,0,2,1,3,21,31,1,0,0.10256542580113732,10.256542580113733,-1550.2200000000012,1550.2199999999975,3100.4399999999987,1,1
3,2354.57,13650.21,16004.78,14808.28,17162.850000000002,0,1,3,3,0,12,1,0,0.17248068119968854,17.248068119968853,2354.5700000000015,2354.5700000000015,0.0,1,1
4,8706.72,2165.61,-6541.109999999999,11304.21,20010.93,0,0,1,1,6,17,5,0,4.018591255463604,401.85912554636036,-8706.72,8706.720000000001,17413.440000000002,1,1
1,3618.41,9006.41,5388.0,13547.82,9929.41,1,0,3,1,22,30,6,0,0.4017148103616911,40.17148103616911,-3618.41,-3618.41,0.0,1,1
3,8954.53,13823.43,22777.96,14564.25,23518.78,1,2,3,4,6,6,4,0,0.6477323115672762,64.77323115672762,8954.529999999999,8954.529999999999,0.0,1,1
4,4787.49,2264.81,-2522.68,13040.27,17827.760000000002,0,2,1,0,15,12,1,1,2.11292650310485,211.29265031048502,-4787.49,4787.490000000002,9574.980000000001,1,1
3,750.27,13996.25,14746.52,12972.91,13723.18,1,2,2,3,19,31,5,0,0.05360124310132347,5.360124310132347,750.2700000000004,750.2700000000004,0.0,1,0
3,9769.01,16437.32,26206.33,9419.14,19188.15,1,2,2,2,15,3,7,1,0.5942827490887147,59.42827490887147,9769.010000000002,9769.010000000002,0.0,1,0
2,8340.43,17417.37,9076.94,4423.15,12763.58,0,2,0,3,7,11,2,0,0.4788295345660932,47.882953456609314,-8340.429999999998,8340.43,16680.86,1,1
1,3168.23,12292.85,9124.62,4225.27,1057.0400000000004,0,1,3,4,7,20,2,0,0.2577085290612786,25.77085290612786,-3168.2299999999996,-3168.23,4.547473508864641e-13,1,1
1,4478.51,10645.67,6167.16,15652.4,11173.89,1,1,1,1,5,21,2,0,0.4206488977304641,42.06488977304641,-4478.51,-4478.51,0.0,1,1
3,6019.11,19634.03,25653.14,3467.41,9486.52,1,2,3,3,18,15,7,0,0.30654956982495063,30.65495698249506,6019.110000000001,6019.110000000001,0.0,1,1
2,1203.8,3376.7,2172.9,3101.05,4304.85,0,2,2,2,23,8,4,0,0.3563963643899695,35.63963643899695,-1203.7999999999997,1203.8000000000002,2407.6,1,0
5,1646.96,10566.03,8919.07,9702.17,11349.13,0,2,0,2,1,18,2,0,0.1558583632297817,15.58583632297817,-1646.960000000001,1646.9599999999991,3293.92,1,1
4,3443.02,18958.64,15515.62,15132.87,18575.89,0,1,2,3,9,17,1,1,0.18159732990710795,18.159732990710793,-3443.0199999999986,3443.0199999999986,6886.039999999997,1,0
2,3159.56,19571.32,16411.76,15602.59,18762.15,0,0,0,4,22,18,3,0,0.16143001953779623,16.143001953779624,-3159.5600000000013,3159.5600000000013,6319.120000000003,1,1
1,8730.14,11114.08,2383.9400000000005,4501.91,-4228.23,1,0,1,4,2,23,4,0,0.7854320436739995,78.54320436739995,-8730.14,-8730.14,0.0,1,1
4,6708.42,1772.49,-4935.93,6867.92,13576.34,0,0,3,1,2,11,7,0,3.7826094311216867,378.26094311216866,-6708.42,6708.42,13416.84,1,1
2,6660.06,787.96,-5872.1,17642.47,24302.53,0,1,3,1,13,24,5,1,8.441568647333199,844.1568647333199,-6660.06,6660.059999999998,13320.119999999999,1,1
2,3747.31,4417.07,669.7599999999998,15809.13,19556.44,0,2,3,1,14,28,6,1,0.8481780505967538,84.81780505967538,-3747.31,3747.3099999999995,7494.619999999999,1,1
2,4479.96,9769.79,5289.830000000001,8809.5,13289.46,0,0,1,4,7,1,3,0,0.458505402326731,45.8505402326731,-4479.96,4479.959999999999,8959.919999999998,1,1
2,1097.01,9535.93,8438.92,5144.6,6241.610000000001,0,1,1,2,19,28,6,0,0.11502758225131147,11.502758225131148,-1097.0100000000002,1097.0100000000002,2194.0200000000004,1,1
3,9286.23,1583.27,10869.5,567.69,9853.92,1,0,3,0,2,11,1,0,5.8615198166979114,586.1519816697911,9286.23,9286.23,0.0,1,1
3,9372.53,1447.28,10819.81,18791.01,28163.54,0,2,0,3,11,31,5,1,6.471490319551468,647.1490319551468,9372.529999999999,9372.530000000002,3.637978807091713e-12,1,1
2,9665.74,16416.09,6750.35,15639.0,25304.74,0,1,1,4,21,30,3,0,0.5887608583494395,58.87608583494395,-9665.74,9665.740000000002,19331.480000000003,1,1
2,2306.75,6394.05,4087.3,1983.81,4290.56,0,1,3,2,21,28,2,0,0.3607086731143619,36.07086731143619,-2306.75,2306.7500000000005,4613.5,1,1
1,4309.3,12337.21,8027.909999999999,10144.2,5834.900000000001,1,1,2,1,6,23,7,0,0.3492646015913168,34.92646015913168,-4309.3,-4309.3,0.0,1,0
3,625.19,19728.9,20354.09,7537.25,8162.44,0,1,0,4,0,7,1,0,0.031687438861829,3.1687438861829,625.1899999999987,625.1899999999996,9.094947017729282e-13,1,1
5,6219.44,19727.32,13507.88,13678.16,19897.6,0,0,1,3,1,12,1,0,0.3152544159867642,31.52544159867642,-6219.4400000000005,6219.439999999999,12438.88,1,1
5,874.82,4838.77,3963.95,10381.49,11256.31,0,0,2,2,1,9,2,0,0.18075652355380523,18.075652355380523,-874.8200000000006,874.8199999999997,1749.6400000000003,1,0
4,3128.59,19313.8,16185.21,16704.75,19833.34,0,2,2,3,4,21,2,0,0.16197889701161805,16.197889701161806,-3128.59,3128.59,6257.18,1,0
5,9172.09,10743.18,1571.09,4494.72,13666.81,0,2,3,0,23,27,3,0,0.8536798527202635,85.36798527202635,-9172.09,9172.09,18344.18,1,1
1,9145.93,16838.64,7692.709999999999,18661.95,9516.02,1,2,3,2,3,6,7,0,0.5431190928072097,54.31190928072097,-9145.93,-9145.93,0.0,1,1
1,3855.93,19663.64,15807.71,18840.74,14984.81,1,1,2,1,0,27,2,0,0.19608444395625854,19.608444395625853,-3855.9300000000003,-3855.930000000002,1.8189894035458565e-12,1,0
3,2974.37,8113.4,11087.77,18984.85,21959.22,0,2,0,1,20,3,3,0,0.3665545203588682,36.65545203588682,2974.370000000001,2974.3700000000026,1.8189894035458565e-12,1,1
4,1940.16,5012.15,3071.99,8953.08,10893.24,0,1,0,3,22,16,7,0,0.3870141527781934,38.701415277819336,-1940.1599999999999,1940.1599999999999,3880.3199999999997,1,1
5,6894.57,9012.63,2118.0599999999995,11759.38,18653.95,0,1,3,3,20,23,1,0,0.764904927315632,76.4904927315632,-6894.57,6894.5700000000015,13789.140000000001,1,1
5,1292.07,7278.85,5986.780000000001,16909.43,18201.5,0,0,1,2,9,30,4,1,0.177485799844777,17.7485799844777,-1292.0699999999997,1292.0699999999997,2584.1399999999994,1,1
4,905.38,11884.09,10978.71,17444.22,18349.6,0,1,3,2,9,14,5,1,0.0761777992425804,7.61777992425804,-905.380000000001,905.3799999999974,1810.7599999999984,1,1
4,2195.84,15857.08,13661.24,17779.38,19975.22,0,1,2,3,16,27,2,1,0.1384682130497513,13.84682130497513,-2195.84,2195.84,4391.68,1,0
2,8599.38,6507.44,-2091.94,9378.83,17978.21,0,0,3,2,22,12,7,0,1.321265925475229,132.1265925475229,-8599.38,8599.38,17198.76,1,1
4,5838.55,16281.06,10442.509999999998,5554.13,11392.68,0,1,0,4,10,10,1,1,0.35858791823639025,35.858791823639024,-5838.550000000001,5838.55,11677.100000000002,1,1
1,766.76,7091.32,6324.56,8461.42,7694.66,1,0,2,4,8,13,5,0,0.10811130913438763,10.811130913438763,-766.7599999999993,-766.7600000000002,9.094947017729282e-13,1,0
3,5621.97,14232.18,19854.15,7871.0,13492.97,1,2,1,4,23,28,5,0,0.3949904378360985,39.49904378360985,5621.970000000001,5621.969999999999,1.8189894035458565e-12,1,1
1,1299.63,12318.67,11019.04,3374.49,2074.86,0,1,2,0,8,15,3,0,0.10549227373785175,10.549227373785175,-1299.6299999999992,-1299.6299999999997,4.547473508864641e-13,1,0
1,3009.85,13870.24,10860.39,12034.26,9024.41,1,1,3,0,9,10,6,1,0.2169849270865474,21.69849270865474,-3009.8500000000004,-3009.8500000000004,0.0,1,1
1,3485.78,17730.18,14244.4,10049.31,6563.529999999999,1,1,0,2,17,15,2,1,0.19659041304639624,19.659041304639622,-3485.7800000000007,-3485.7800000000007,0.0,1,1
1,7948.54,19476.84,11528.3,4481.52,-3467.0199999999995,0,2,1,4,15,22,2,1,0.4080811835398586,40.80811835398586,-7948.540000000001,-7948.54,9.094947017729282e-13,1,1
5,5728.3,2329.98,-3398.32,13512.6,19240.9,0,0,1,0,7,2,6,0,2.4574642425074433,245.74642425074433,-5728.3,5728.300000000001,11456.600000000002,1,1
4,4162.8,8903.63,4740.829999999999,9444.18,13606.98,0,1,2,1,11,26,6,1,0.4674871387132313,46.748713871323126,-4162.8,4162.799999999999,8325.599999999999,1,0
5,716.26,2749.29,2033.03,439.2,1155.46,0,2,1,1,5,3,3,0,0.26043071821517005,26.043071821517007,-716.26,716.26,1432.52,1,1
3,6428.75,6368.78,12797.53,6824.36,13253.11,0,1,1,2,14,11,5,1,1.0092577765637119,100.92577765637118,6428.750000000001,6428.750000000001,0.0,1,1
4,9673.19,2685.42,-6987.77,63.01,9736.2,0,0,1,1,2,3,4,0,3.6007735201494926,360.07735201494927,-9673.19,9673.19,19346.38,1,1
4,5519.23,2170.4,-3348.8299999999995,19155.3,24674.53,0,0,3,1,12,18,1,1,2.5417841024224,254.17841024224,-5519.23,5519.23,11038.46,1,1
4,1825.09,636.43,-1188.66,19927.14,21752.23,0,1,0,4,9,16,2,1,2.8632006651710777,286.32006651710776,-1825.0900000000001,1825.0900000000001,3650.1800000000003,1,1
5,300.86,12168.15,11867.29,12365.13,12665.99,0,2,0,3,22,28,5,0,0.02472317294141333,2.472317294141333,-300.85999999999876,300.8600000000006,601.7199999999993,1,1
2,3404.05,9540.88,6136.829999999999,11469.92,14873.97,0,0,0,3,17,5,4,1,0.3567483556699519,35.67483556699519,-3404.05,3404.0499999999993,6808.099999999999,1,1
2,7356.36,9648.89,2292.53,9108.01,16464.37,0,2,3,0,23,5,6,0,0.7623257881696061,76.23257881696061,-7356.359999999999,7356.359999999999,14712.719999999998,1,1
3,8884.49,18936.98,27821.47,174.95,9059.44,0,0,1,3,17,25,1,1,0.4691360958243699,46.91360958243699,8884.490000000002,8884.49,1.8189894035458565e-12,1,1
